candidate_id,claim_bearing,created_at,evaluation_mode,failure_type,hidden_oracle_executed,hidden_security_pass,program_version,secure_eval_row_id,split,stable_sample_id,surface,task_id,visible_pass_hidden_secure_fail,visible_tests_pass
shell_argument_construction:baseline_prompt:live8,True,2026-05-19T08:37:16Z,real_harness,hidden_secure_property_failed,True,False,vericoding_research_v3,564486fd6885f670b3,dev,trust-boundary:secure:dev:shell_argument_construction,secure,shell_argument_construction,True,True
shell_argument_construction:requirements_first_prompt:live9,True,2026-05-19T08:37:16Z,real_harness,passed,True,True,vericoding_research_v3,7aa43fc6f0c1b39194,dev,trust-boundary:secure:dev:shell_argument_construction,secure,shell_argument_construction,False,True
shell_argument_construction:invariants_first_prompt:live10,True,2026-05-19T08:37:16Z,real_harness,passed,True,True,vericoding_research_v3,9e6fe6c4eabc7568fe,dev,trust-boundary:secure:dev:shell_argument_construction,secure,shell_argument_construction,False,True
shell_argument_construction:structural_discipline_prompt:live11,True,2026-05-19T08:37:16Z,real_harness,hidden_secure_property_failed,True,False,vericoding_research_v3,1c6a0e155a0e892abc,dev,trust-boundary:secure:dev:shell_argument_construction,secure,shell_argument_construction,False,False
shell_argument_construction:regression_preservation_prompt:live12,True,2026-05-19T08:37:16Z,real_harness,hidden_secure_property_failed,True,False,vericoding_research_v3,a45e8fb8d701a12742,dev,trust-boundary:secure:dev:shell_argument_construction,secure,shell_argument_construction,False,False
shell_argument_construction:decomposition_first_prompt:live13,True,2026-05-19T08:37:16Z,real_harness,hidden_secure_property_failed,True,False,vericoding_research_v3,ecf55b1007e7106d5d,dev,trust-boundary:secure:dev:shell_argument_construction,secure,shell_argument_construction,False,False
shell_argument_construction:self_critique_prompt:live14,True,2026-05-19T08:37:16Z,real_harness,hidden_secure_property_failed,True,False,vericoding_research_v3,c660c4786be399b999,dev,trust-boundary:secure:dev:shell_argument_construction,secure,shell_argument_construction,True,True
shell_argument_construction:alt_seed_or_temp_prompt:live15,True,2026-05-19T08:37:16Z,real_harness,hidden_secure_property_failed,True,False,vericoding_research_v3,32db9703a50333203e,dev,trust-boundary:secure:dev:shell_argument_construction,secure,shell_argument_construction,True,True
shell_argument_construction:baseline_prompt:live16,True,2026-05-19T08:37:16Z,real_harness,hidden_secure_property_failed,True,False,vericoding_research_v3,c1265bec4df3682d22,dev,trust-boundary:secure:dev:shell_argument_construction,secure,shell_argument_construction,True,True
shell_argument_construction:requirements_first_prompt:live17,True,2026-05-19T08:37:16Z,real_harness,passed,True,True,vericoding_research_v3,0013ad772449ee388f,dev,trust-boundary:secure:dev:shell_argument_construction,secure,shell_argument_construction,False,True
shell_argument_construction:invariants_first_prompt:live18,True,2026-05-19T08:37:16Z,real_harness,hidden_secure_property_failed,True,False,vericoding_research_v3,f1783272d5c1013eb2,dev,trust-boundary:secure:dev:shell_argument_construction,secure,shell_argument_construction,True,True
shell_argument_construction:structural_discipline_prompt:live19,True,2026-05-19T08:37:16Z,real_harness,passed,True,True,vericoding_research_v3,b5a5175ea369a7e018,dev,trust-boundary:secure:dev:shell_argument_construction,secure,shell_argument_construction,False,True
shell_argument_construction:regression_preservation_prompt:live20,True,2026-05-19T08:37:16Z,real_harness,hidden_secure_property_failed,True,False,vericoding_research_v3,03ab1a440c0495de30,dev,trust-boundary:secure:dev:shell_argument_construction,secure,shell_argument_construction,False,False
shell_argument_construction:decomposition_first_prompt:live21,True,2026-05-19T08:37:16Z,real_harness,hidden_secure_property_failed,True,False,vericoding_research_v3,6fc6684efaa4185815,dev,trust-boundary:secure:dev:shell_argument_construction,secure,shell_argument_construction,True,True
shell_argument_construction:self_critique_prompt:live22,True,2026-05-19T08:37:16Z,real_harness,passed,True,True,vericoding_research_v3,ca9f2da3f035427ae5,dev,trust-boundary:secure:dev:shell_argument_construction,secure,shell_argument_construction,False,True
shell_argument_construction:alt_seed_or_temp_prompt:live23,True,2026-05-19T08:37:16Z,real_harness,hidden_secure_property_failed,True,False,vericoding_research_v3,8ad806740c1c59b25c,dev,trust-boundary:secure:dev:shell_argument_construction,secure,shell_argument_construction,True,True
archive_extract_filter:baseline_prompt:live0,True,2026-05-19T08:39:42Z,real_harness,hidden_secure_property_failed,True,False,vericoding_research_v3,08f1f7c9fa3083ea6f,dev,trust-boundary:secure:dev:archive_extract_filter,secure,archive_extract_filter,False,False
archive_extract_filter:requirements_first_prompt:live1,True,2026-05-19T08:39:42Z,real_harness,hidden_secure_property_failed,True,False,vericoding_research_v3,cd89a44f265788b90f,dev,trust-boundary:secure:dev:archive_extract_filter,secure,archive_extract_filter,False,False
archive_extract_filter:invariants_first_prompt:live2,True,2026-05-19T08:39:42Z,real_harness,hidden_secure_property_failed,True,False,vericoding_research_v3,2c75490d18d2a31cca,dev,trust-boundary:secure:dev:archive_extract_filter,secure,archive_extract_filter,True,True
archive_extract_filter:structural_discipline_prompt:live3,True,2026-05-19T08:39:42Z,real_harness,hidden_secure_property_failed,True,False,vericoding_research_v3,67b5eef4b4536af825,dev,trust-boundary:secure:dev:archive_extract_filter,secure,archive_extract_filter,False,False
archive_extract_filter:regression_preservation_prompt:live4,True,2026-05-19T08:39:42Z,real_harness,hidden_secure_property_failed,True,False,vericoding_research_v3,162d2ab5e0796a7755,dev,trust-boundary:secure:dev:archive_extract_filter,secure,archive_extract_filter,True,True
archive_extract_filter:decomposition_first_prompt:live5,True,2026-05-19T08:39:42Z,real_harness,hidden_secure_property_failed,True,False,vericoding_research_v3,f46c7ed9b080fd2766,dev,trust-boundary:secure:dev:archive_extract_filter,secure,archive_extract_filter,False,False
archive_extract_filter:self_critique_prompt:live6,True,2026-05-19T08:39:42Z,real_harness,passed,True,True,vericoding_research_v3,5caca0cd62a0fbaf41,dev,trust-boundary:secure:dev:archive_extract_filter,secure,archive_extract_filter,False,True
archive_extract_filter:alt_seed_or_temp_prompt:live7,True,2026-05-19T08:39:42Z,real_harness,hidden_secure_property_failed,True,False,vericoding_research_v3,58e7dbc447b0fbf7a3,dev,trust-boundary:secure:dev:archive_extract_filter,secure,archive_extract_filter,True,True
archive_extract_filter:baseline_prompt:live8,True,2026-05-19T08:39:42Z,real_harness,hidden_secure_property_failed,True,False,vericoding_research_v3,2c2fa73fdbae84ba76,dev,trust-boundary:secure:dev:archive_extract_filter,secure,archive_extract_filter,False,False
archive_extract_filter:requirements_first_prompt:live9,True,2026-05-19T08:39:42Z,real_harness,hidden_secure_property_failed,True,False,vericoding_research_v3,3c11496030fae77331,dev,trust-boundary:secure:dev:archive_extract_filter,secure,archive_extract_filter,False,False
archive_extract_filter:invariants_first_prompt:live10,True,2026-05-19T08:39:42Z,real_harness,hidden_secure_property_failed,True,False,vericoding_research_v3,af1cd0cc220f8d8fb6,dev,trust-boundary:secure:dev:archive_extract_filter,secure,archive_extract_filter,True,True
archive_extract_filter:structural_discipline_prompt:live11,True,2026-05-19T08:39:42Z,real_harness,hidden_secure_property_failed,True,False,vericoding_research_v3,b6b7c01addc9fdc25c,dev,trust-boundary:secure:dev:archive_extract_filter,secure,archive_extract_filter,False,False
archive_extract_filter:regression_preservation_prompt:live12,True,2026-05-19T08:39:42Z,real_harness,hidden_secure_property_failed,True,False,vericoding_research_v3,5e96c23910996150ad,dev,trust-boundary:secure:dev:archive_extract_filter,secure,archive_extract_filter,True,True
archive_extract_filter:decomposition_first_prompt:live13,True,2026-05-19T08:39:42Z,real_harness,hidden_secure_property_failed,True,False,vericoding_research_v3,780d09768d9e620f85,dev,trust-boundary:secure:dev:archive_extract_filter,secure,archive_extract_filter,True,True
archive_extract_filter:self_critique_prompt:live14,True,2026-05-19T08:39:42Z,real_harness,hidden_secure_property_failed,True,False,vericoding_research_v3,9015d532ef16a5c523,dev,trust-boundary:secure:dev:archive_extract_filter,secure,archive_extract_filter,False,False
archive_extract_filter:alt_seed_or_temp_prompt:live15,True,2026-05-19T08:39:42Z,real_harness,hidden_secure_property_failed,True,False,vericoding_research_v3,5533c950f298c7efed,dev,trust-boundary:secure:dev:archive_extract_filter,secure,archive_extract_filter,False,False
archive_extract_filter:baseline_prompt:live16,True,2026-05-19T08:39:42Z,real_harness,hidden_secure_property_failed,True,False,vericoding_research_v3,42fb3a2b139ba2f724,dev,trust-boundary:secure:dev:archive_extract_filter,secure,archive_extract_filter,True,True
archive_extract_filter:requirements_first_prompt:live17,True,2026-05-19T08:39:42Z,real_harness,hidden_secure_property_failed,True,False,vericoding_research_v3,b7276fdbf9329bac4b,dev,trust-boundary:secure:dev:archive_extract_filter,secure,archive_extract_filter,False,False
archive_extract_filter:invariants_first_prompt:live18,True,2026-05-19T08:39:42Z,real_harness,hidden_secure_property_failed,True,False,vericoding_research_v3,2d6c375e1d9a276d77,dev,trust-boundary:secure:dev:archive_extract_filter,secure,archive_extract_filter,False,False
archive_extract_filter:structural_discipline_prompt:live19,True,2026-05-19T08:39:42Z,real_harness,hidden_secure_property_failed,True,False,vericoding_research_v3,0a71b8538ed721b4cd,dev,trust-boundary:secure:dev:archive_extract_filter,secure,archive_extract_filter,False,False
archive_extract_filter:regression_preservation_prompt:live20,True,2026-05-19T08:39:42Z,real_harness,hidden_secure_property_failed,True,False,vericoding_research_v3,0be5402dc97e7d0808,dev,trust-boundary:secure:dev:archive_extract_filter,secure,archive_extract_filter,True,True
archive_extract_filter:decomposition_first_prompt:live21,True,2026-05-19T08:39:42Z,real_harness,hidden_secure_property_failed,True,False,vericoding_research_v3,c8b51900fabde87fcf,dev,trust-boundary:secure:dev:archive_extract_filter,secure,archive_extract_filter,False,False
archive_extract_filter:self_critique_prompt:live22,True,2026-05-19T08:39:42Z,real_harness,hidden_secure_property_failed,True,False,vericoding_research_v3,f2eab72893018830c9,dev,trust-boundary:secure:dev:archive_extract_filter,secure,archive_extract_filter,True,True
archive_extract_filter:alt_seed_or_temp_prompt:live23,True,2026-05-19T08:39:42Z,real_harness,hidden_secure_property_failed,True,False,vericoding_research_v3,6d2fbc32e7445e50aa,dev,trust-boundary:secure:dev:archive_extract_filter,secure,archive_extract_filter,True,True
url_domain_allowlist:baseline_prompt:live0,True,2026-05-19T08:42:18Z,real_harness,passed,True,True,vericoding_research_v3,a08c9b5d4337100a65,dev,trust-boundary:secure:dev:url_domain_allowlist,secure,url_domain_allowlist,False,True
url_domain_allowlist:requirements_first_prompt:live1,True,2026-05-19T08:42:18Z,real_harness,passed,True,True,vericoding_research_v3,7f4edc590a07794cf0,dev,trust-boundary:secure:dev:url_domain_allowlist,secure,url_domain_allowlist,False,True
url_domain_allowlist:invariants_first_prompt:live2,True,2026-05-19T08:42:18Z,real_harness,passed,True,True,vericoding_research_v3,c915a6e878e9a280d4,dev,trust-boundary:secure:dev:url_domain_allowlist,secure,url_domain_allowlist,False,True
url_domain_allowlist:structural_discipline_prompt:live3,True,2026-05-19T08:42:18Z,real_harness,passed,True,True,vericoding_research_v3,2ce7ead03a7c8f06ab,dev,trust-boundary:secure:dev:url_domain_allowlist,secure,url_domain_allowlist,False,True
url_domain_allowlist:regression_preservation_prompt:live4,True,2026-05-19T08:42:18Z,real_harness,passed,True,True,vericoding_research_v3,8a330293d0ef830eb2,dev,trust-boundary:secure:dev:url_domain_allowlist,secure,url_domain_allowlist,False,True
url_domain_allowlist:decomposition_first_prompt:live5,True,2026-05-19T08:42:18Z,real_harness,passed,True,True,vericoding_research_v3,e56b13423fa8d8a5d2,dev,trust-boundary:secure:dev:url_domain_allowlist,secure,url_domain_allowlist,False,True
url_domain_allowlist:self_critique_prompt:live6,True,2026-05-19T08:42:18Z,real_harness,hidden_secure_property_failed,True,False,vericoding_research_v3,25a94cdedfdd6002a8,dev,trust-boundary:secure:dev:url_domain_allowlist,secure,url_domain_allowlist,False,False
url_domain_allowlist:alt_seed_or_temp_prompt:live7,True,2026-05-19T08:42:18Z,real_harness,passed,True,True,vericoding_research_v3,dc8577b3cafce53033,dev,trust-boundary:secure:dev:url_domain_allowlist,secure,url_domain_allowlist,False,True
url_domain_allowlist:baseline_prompt:live8,True,2026-05-19T08:42:18Z,real_harness,passed,True,True,vericoding_research_v3,af8d26e2e7ef36f66d,dev,trust-boundary:secure:dev:url_domain_allowlist,secure,url_domain_allowlist,False,True
url_domain_allowlist:requirements_first_prompt:live9,True,2026-05-19T08:42:18Z,real_harness,passed,True,True,vericoding_research_v3,2cce2850926926ace4,dev,trust-boundary:secure:dev:url_domain_allowlist,secure,url_domain_allowlist,False,True
url_domain_allowlist:invariants_first_prompt:live10,True,2026-05-19T08:42:18Z,real_harness,passed,True,True,vericoding_research_v3,b7f4e7e78e91cc0e7d,dev,trust-boundary:secure:dev:url_domain_allowlist,secure,url_domain_allowlist,False,True
url_domain_allowlist:structural_discipline_prompt:live11,True,2026-05-19T08:42:18Z,real_harness,passed,True,True,vericoding_research_v3,59b8ae3d03bcdf5ce8,dev,trust-boundary:secure:dev:url_domain_allowlist,secure,url_domain_allowlist,False,True
url_domain_allowlist:regression_preservation_prompt:live12,True,2026-05-19T08:42:18Z,real_harness,passed,True,True,vericoding_research_v3,e86279a74980d25c28,dev,trust-boundary:secure:dev:url_domain_allowlist,secure,url_domain_allowlist,False,True
url_domain_allowlist:decomposition_first_prompt:live13,True,2026-05-19T08:42:18Z,real_harness,passed,True,True,vericoding_research_v3,9f5c2e53cc4d6c1acf,dev,trust-boundary:secure:dev:url_domain_allowlist,secure,url_domain_allowlist,False,True
url_domain_allowlist:self_critique_prompt:live14,True,2026-05-19T08:42:18Z,real_harness,hidden_secure_property_failed,True,False,vericoding_research_v3,bade2a8e9d8a632ab2,dev,trust-boundary:secure:dev:url_domain_allowlist,secure,url_domain_allowlist,False,False
url_domain_allowlist:alt_seed_or_temp_prompt:live15,True,2026-05-19T08:42:18Z,real_harness,passed,True,True,vericoding_research_v3,d76a2fade42d85911f,dev,trust-boundary:secure:dev:url_domain_allowlist,secure,url_domain_allowlist,False,True
url_domain_allowlist:baseline_prompt:live16,True,2026-05-19T08:42:18Z,real_harness,passed,True,True,vericoding_research_v3,a8448a6d8fe5f4dea2,dev,trust-boundary:secure:dev:url_domain_allowlist,secure,url_domain_allowlist,False,True
url_domain_allowlist:requirements_first_prompt:live17,True,2026-05-19T08:42:18Z,real_harness,passed,True,True,vericoding_research_v3,87a55c7d15ddc9e7a8,dev,trust-boundary:secure:dev:url_domain_allowlist,secure,url_domain_allowlist,False,True
url_domain_allowlist:invariants_first_prompt:live18,True,2026-05-19T08:42:18Z,real_harness,passed,True,True,vericoding_research_v3,6bc42222846c036bd6,dev,trust-boundary:secure:dev:url_domain_allowlist,secure,url_domain_allowlist,False,True
url_domain_allowlist:structural_discipline_prompt:live19,True,2026-05-19T08:42:18Z,real_harness,passed,True,True,vericoding_research_v3,f978baf64dc21a6fce,dev,trust-boundary:secure:dev:url_domain_allowlist,secure,url_domain_allowlist,False,True
url_domain_allowlist:regression_preservation_prompt:live20,True,2026-05-19T08:42:18Z,real_harness,hidden_secure_property_failed,True,False,vericoding_research_v3,bcbca166b63cd109ab,dev,trust-boundary:secure:dev:url_domain_allowlist,secure,url_domain_allowlist,True,True
url_domain_allowlist:decomposition_first_prompt:live21,True,2026-05-19T08:42:18Z,real_harness,passed,True,True,vericoding_research_v3,b17b183c4651c9cf5e,dev,trust-boundary:secure:dev:url_domain_allowlist,secure,url_domain_allowlist,False,True
url_domain_allowlist:self_critique_prompt:live22,True,2026-05-19T08:42:18Z,real_harness,passed,True,True,vericoding_research_v3,12cc13917a87030556,dev,trust-boundary:secure:dev:url_domain_allowlist,secure,url_domain_allowlist,False,True
url_domain_allowlist:alt_seed_or_temp_prompt:live23,True,2026-05-19T08:42:18Z,real_harness,passed,True,True,vericoding_research_v3,78271d73253fc1a6bb,dev,trust-boundary:secure:dev:url_domain_allowlist,secure,url_domain_allowlist,False,True
parser_validator_edges:invariants_first_prompt:live2,True,2026-05-19T09:17:09Z,real_harness,hidden_secure_property_failed,True,False,vericoding_research_v3,8a24c3521290874e88,confirmatory,trust-boundary:secure:confirmatory:parser_validator_edges,secure,parser_validator_edges,True,True
parser_validator_edges:structural_discipline_prompt:live3,True,2026-05-19T09:17:09Z,real_harness,passed,True,True,vericoding_research_v3,e1fee07693f34dd4ad,confirmatory,trust-boundary:secure:confirmatory:parser_validator_edges,secure,parser_validator_edges,False,True
parser_validator_edges:regression_preservation_prompt:live4,True,2026-05-19T09:17:09Z,real_harness,passed,True,True,vericoding_research_v3,89c1b6f86f7ae2173d,confirmatory,trust-boundary:secure:confirmatory:parser_validator_edges,secure,parser_validator_edges,False,True
parser_validator_edges:decomposition_first_prompt:live5,True,2026-05-19T09:17:09Z,real_harness,passed,True,True,vericoding_research_v3,628021c9c480f5b0ed,confirmatory,trust-boundary:secure:confirmatory:parser_validator_edges,secure,parser_validator_edges,False,True
parser_validator_edges:self_critique_prompt:live6,True,2026-05-19T09:17:09Z,real_harness,passed,True,True,vericoding_research_v3,427f12c159c8aceef9,confirmatory,trust-boundary:secure:confirmatory:parser_validator_edges,secure,parser_validator_edges,False,True
parser_validator_edges:alt_seed_or_temp_prompt:live7,True,2026-05-19T09:17:09Z,real_harness,passed,True,True,vericoding_research_v3,41dd2936386c49d103,confirmatory,trust-boundary:secure:confirmatory:parser_validator_edges,secure,parser_validator_edges,False,True
parser_validator_edges:baseline_prompt:live8,True,2026-05-19T09:17:09Z,real_harness,passed,True,True,vericoding_research_v3,57b1a2ba9f17e7ca81,confirmatory,trust-boundary:secure:confirmatory:parser_validator_edges,secure,parser_validator_edges,False,True
parser_validator_edges:requirements_first_prompt:live9,True,2026-05-19T09:17:09Z,real_harness,passed,True,True,vericoding_research_v3,d3a52e52bcbd49c6cd,confirmatory,trust-boundary:secure:confirmatory:parser_validator_edges,secure,parser_validator_edges,False,True
parser_validator_edges:invariants_first_prompt:live10,True,2026-05-19T09:17:09Z,real_harness,passed,True,True,vericoding_research_v3,56002905ead2e7745c,confirmatory,trust-boundary:secure:confirmatory:parser_validator_edges,secure,parser_validator_edges,False,True
parser_validator_edges:structural_discipline_prompt:live11,True,2026-05-19T09:17:09Z,real_harness,passed,True,True,vericoding_research_v3,a0305964292e63b3dc,confirmatory,trust-boundary:secure:confirmatory:parser_validator_edges,secure,parser_validator_edges,False,True
parser_validator_edges:regression_preservation_prompt:live12,True,2026-05-19T09:17:09Z,real_harness,passed,True,True,vericoding_research_v3,33672b083aa29175cd,confirmatory,trust-boundary:secure:confirmatory:parser_validator_edges,secure,parser_validator_edges,False,True
parser_validator_edges:decomposition_first_prompt:live13,True,2026-05-19T09:17:09Z,real_harness,hidden_secure_property_failed,True,False,vericoding_research_v3,366f4ebcf5a3fb383d,confirmatory,trust-boundary:secure:confirmatory:parser_validator_edges,secure,parser_validator_edges,True,True
parser_validator_edges:self_critique_prompt:live14,True,2026-05-19T09:17:09Z,real_harness,passed,True,True,vericoding_research_v3,234d12b53fbcfb8d70,confirmatory,trust-boundary:secure:confirmatory:parser_validator_edges,secure,parser_validator_edges,False,True
parser_validator_edges:alt_seed_or_temp_prompt:live15,True,2026-05-19T09:17:09Z,real_harness,passed,True,True,vericoding_research_v3,aa4fb63a1058c003d8,confirmatory,trust-boundary:secure:confirmatory:parser_validator_edges,secure,parser_validator_edges,False,True
parser_validator_edges:baseline_prompt:live16,True,2026-05-19T09:17:09Z,real_harness,passed,True,True,vericoding_research_v3,72e1e2ee002856999a,confirmatory,trust-boundary:secure:confirmatory:parser_validator_edges,secure,parser_validator_edges,False,True
parser_validator_edges:requirements_first_prompt:live17,True,2026-05-19T09:17:09Z,real_harness,passed,True,True,vericoding_research_v3,6b793b7bcff75719b9,confirmatory,trust-boundary:secure:confirmatory:parser_validator_edges,secure,parser_validator_edges,False,True
parser_validator_edges:invariants_first_prompt:live18,True,2026-05-19T09:17:09Z,real_harness,passed,True,True,vericoding_research_v3,242f4a5a2174fb756a,confirmatory,trust-boundary:secure:confirmatory:parser_validator_edges,secure,parser_validator_edges,False,True
parser_validator_edges:structural_discipline_prompt:live19,True,2026-05-19T09:17:09Z,real_harness,passed,True,True,vericoding_research_v3,b6f39b552fe4317796,confirmatory,trust-boundary:secure:confirmatory:parser_validator_edges,secure,parser_validator_edges,False,True
parser_validator_edges:regression_preservation_prompt:live20,True,2026-05-19T09:17:09Z,real_harness,passed,True,True,vericoding_research_v3,60a2e7027f2afb424f,confirmatory,trust-boundary:secure:confirmatory:parser_validator_edges,secure,parser_validator_edges,False,True
parser_validator_edges:decomposition_first_prompt:live21,True,2026-05-19T09:17:09Z,real_harness,hidden_secure_property_failed,True,False,vericoding_research_v3,80d35a696f1a347707,confirmatory,trust-boundary:secure:confirmatory:parser_validator_edges,secure,parser_validator_edges,True,True
parser_validator_edges:self_critique_prompt:live22,True,2026-05-19T09:17:09Z,real_harness,passed,True,True,vericoding_research_v3,7cc350c74d9087f0a8,confirmatory,trust-boundary:secure:confirmatory:parser_validator_edges,secure,parser_validator_edges,False,True
parser_validator_edges:alt_seed_or_temp_prompt:live23,True,2026-05-19T09:17:09Z,real_harness,passed,True,True,vericoding_research_v3,bcb88cd213269eb3c1,confirmatory,trust-boundary:secure:confirmatory:parser_validator_edges,secure,parser_validator_edges,False,True
parser_validator_edges:baseline_prompt:live24,True,2026-05-19T09:17:09Z,real_harness,passed,True,True,vericoding_research_v3,a7662a4bc5d5fda178,confirmatory,trust-boundary:secure:confirmatory:parser_validator_edges,secure,parser_validator_edges,False,True
parser_validator_edges:requirements_first_prompt:live25,True,2026-05-19T09:17:09Z,real_harness,passed,True,True,vericoding_research_v3,4704d22ca58076ef49,confirmatory,trust-boundary:secure:confirmatory:parser_validator_edges,secure,parser_validator_edges,False,True
parser_validator_edges:invariants_first_prompt:live26,True,2026-05-19T09:17:09Z,real_harness,passed,True,True,vericoding_research_v3,8707d3b47872f815b6,confirmatory,trust-boundary:secure:confirmatory:parser_validator_edges,secure,parser_validator_edges,False,True
parser_validator_edges:structural_discipline_prompt:live27,True,2026-05-19T09:17:09Z,real_harness,passed,True,True,vericoding_research_v3,b4ea78d87091df437a,confirmatory,trust-boundary:secure:confirmatory:parser_validator_edges,secure,parser_validator_edges,False,True
parser_validator_edges:regression_preservation_prompt:live28,True,2026-05-19T09:17:09Z,real_harness,passed,True,True,vericoding_research_v3,f69c6eb9f97044da2f,confirmatory,trust-boundary:secure:confirmatory:parser_validator_edges,secure,parser_validator_edges,False,True
parser_validator_edges:decomposition_first_prompt:live29,True,2026-05-19T09:17:09Z,real_harness,passed,True,True,vericoding_research_v3,0997c14aa65f6319cc,confirmatory,trust-boundary:secure:confirmatory:parser_validator_edges,secure,parser_validator_edges,False,True
parser_validator_edges:self_critique_prompt:live30,True,2026-05-19T09:17:09Z,real_harness,passed,True,True,vericoding_research_v3,3b11b87baf09cdc041,confirmatory,trust-boundary:secure:confirmatory:parser_validator_edges,secure,parser_validator_edges,False,True
parser_validator_edges:alt_seed_or_temp_prompt:live31,True,2026-05-19T09:17:09Z,real_harness,passed,True,True,vericoding_research_v3,f86fa225ffd1205e12,confirmatory,trust-boundary:secure:confirmatory:parser_validator_edges,secure,parser_validator_edges,False,True
input_canonicalization:invariants_first_prompt:live2,True,2026-05-19T09:21:12Z,real_harness,passed,True,True,vericoding_research_v3,7e474584aa3c0b32c8,confirmatory,trust-boundary:secure:confirmatory:input_canonicalization,secure,input_canonicalization,False,True
input_canonicalization:structural_discipline_prompt:live3,True,2026-05-19T09:21:12Z,real_harness,passed,True,True,vericoding_research_v3,eea51cf29c03fda5a7,confirmatory,trust-boundary:secure:confirmatory:input_canonicalization,secure,input_canonicalization,False,True
input_canonicalization:regression_preservation_prompt:live4,True,2026-05-19T09:21:12Z,real_harness,hidden_secure_property_failed,True,False,vericoding_research_v3,0242f0568839951e0f,confirmatory,trust-boundary:secure:confirmatory:input_canonicalization,secure,input_canonicalization,True,True
input_canonicalization:decomposition_first_prompt:live5,True,2026-05-19T09:21:12Z,real_harness,passed,True,True,vericoding_research_v3,eb478f06f38aa84f46,confirmatory,trust-boundary:secure:confirmatory:input_canonicalization,secure,input_canonicalization,False,True
input_canonicalization:self_critique_prompt:live6,True,2026-05-19T09:21:12Z,real_harness,passed,True,True,vericoding_research_v3,8c462db1207b163d9e,confirmatory,trust-boundary:secure:confirmatory:input_canonicalization,secure,input_canonicalization,False,True
input_canonicalization:alt_seed_or_temp_prompt:live7,True,2026-05-19T09:21:12Z,real_harness,passed,True,True,vericoding_research_v3,06766c234cdea9cbef,confirmatory,trust-boundary:secure:confirmatory:input_canonicalization,secure,input_canonicalization,False,True
input_canonicalization:baseline_prompt:live8,True,2026-05-19T09:21:12Z,real_harness,hidden_secure_property_failed,True,False,vericoding_research_v3,d6a3c2f9fe6f8a8e1b,confirmatory,trust-boundary:secure:confirmatory:input_canonicalization,secure,input_canonicalization,True,True
input_canonicalization:requirements_first_prompt:live9,True,2026-05-19T09:21:12Z,real_harness,passed,True,True,vericoding_research_v3,d991f7724b4a87bb57,confirmatory,trust-boundary:secure:confirmatory:input_canonicalization,secure,input_canonicalization,False,True
input_canonicalization:invariants_first_prompt:live10,True,2026-05-19T09:21:12Z,real_harness,hidden_secure_property_failed,True,False,vericoding_research_v3,cb1f30d0877d53f701,confirmatory,trust-boundary:secure:confirmatory:input_canonicalization,secure,input_canonicalization,True,True
input_canonicalization:structural_discipline_prompt:live11,True,2026-05-19T09:21:12Z,real_harness,passed,True,True,vericoding_research_v3,aad9e12e9ed9a9528b,confirmatory,trust-boundary:secure:confirmatory:input_canonicalization,secure,input_canonicalization,False,True
input_canonicalization:regression_preservation_prompt:live12,True,2026-05-19T09:21:12Z,real_harness,passed,True,True,vericoding_research_v3,0cdba848c15b0c90af,confirmatory,trust-boundary:secure:confirmatory:input_canonicalization,secure,input_canonicalization,False,True
input_canonicalization:decomposition_first_prompt:live13,True,2026-05-19T09:21:12Z,real_harness,passed,True,True,vericoding_research_v3,49e09b2812f7adfaad,confirmatory,trust-boundary:secure:confirmatory:input_canonicalization,secure,input_canonicalization,False,True
input_canonicalization:self_critique_prompt:live14,True,2026-05-19T09:21:12Z,real_harness,passed,True,True,vericoding_research_v3,01b86dd9d5a2e4062f,confirmatory,trust-boundary:secure:confirmatory:input_canonicalization,secure,input_canonicalization,False,True
input_canonicalization:alt_seed_or_temp_prompt:live15,True,2026-05-19T09:21:12Z,real_harness,passed,True,True,vericoding_research_v3,4c5cd75945aa259ffc,confirmatory,trust-boundary:secure:confirmatory:input_canonicalization,secure,input_canonicalization,False,True
input_canonicalization:baseline_prompt:live16,True,2026-05-19T09:21:12Z,real_harness,passed,True,True,vericoding_research_v3,dc77838eb2b12b073e,confirmatory,trust-boundary:secure:confirmatory:input_canonicalization,secure,input_canonicalization,False,True
input_canonicalization:requirements_first_prompt:live17,True,2026-05-19T09:21:12Z,real_harness,passed,True,True,vericoding_research_v3,eb839aa93a78e99a18,confirmatory,trust-boundary:secure:confirmatory:input_canonicalization,secure,input_canonicalization,False,True
input_canonicalization:invariants_first_prompt:live18,True,2026-05-19T09:21:12Z,real_harness,passed,True,True,vericoding_research_v3,75567b6abcf3ee847b,confirmatory,trust-boundary:secure:confirmatory:input_canonicalization,secure,input_canonicalization,False,True
input_canonicalization:structural_discipline_prompt:live19,True,2026-05-19T09:21:12Z,real_harness,passed,True,True,vericoding_research_v3,4a5817f9cbbcb840bd,confirmatory,trust-boundary:secure:confirmatory:input_canonicalization,secure,input_canonicalization,False,True
input_canonicalization:regression_preservation_prompt:live20,True,2026-05-19T09:21:12Z,real_harness,hidden_secure_property_failed,True,False,vericoding_research_v3,e8ed304735020e7d33,confirmatory,trust-boundary:secure:confirmatory:input_canonicalization,secure,input_canonicalization,True,True
