bank_row_id,cached_input_tokens,candidate_artifact_path,candidate_condition_id,candidate_id,candidate_label,candidate_lineage,candidate_sha256,candidate_source,candidate_source_type,cc_average,claim_bearing,code_summary,cost_usd,created_at,deceptive_candidate,diff_fingerprint,dirty_override,evaluation_mode,expansion_role,fallback_used,generation_mode,generation_outcome,generator_condition,generator_model,generator_provider,harness_status,hidden_harness,hidden_tests_pass,input_tokens,insecure_candidate,live_call_id,maintainability_index,max_nesting_depth,oracle_family,output_tokens,parse_ok,pool_regime,primary_denominator,primary_evidence,program_version,prompt_provenance,prompt_template_version,property_checks_pass,raw_artifact_policy,redundancy_score,regression_candidate,regression_checks_pass,runner_git_commit,runner_git_dirty,security_checks_pass,seed,split,stable_sample_id,support_type_candidates,surface,surface_evidence_quality,task_id,temperature,visible_compile_pass,visible_harness,visible_proxy_checks_pass,visible_regression_proxy_pass,visible_security_proxy_pass,visible_tests_pass,wall_seconds
4a9861b6c72f3bc4ec,0,runs/vericoding_research_v3/data/wrangled/live_candidates/confirmatory/timing_safe_compare/4a9861b6c72f3bc4ec.py,regression_preservation_prompt,timing_safe_compare:regression_preservation_prompt:live20,regression_fail,live_model:regression_preservation_prompt:20,9b947bfd013f44649dd9443f447ffdb7539e127a418e0f2bd54b5cf9a009bc71,openai_responses,live_model,4.0,True,"from __future__ import annotations  import hmac from typing import Union  _StrOrBytes = Union[str, bytes]  ",0.000723,2026-05-19T08:56:21Z,True,f35a5036d8f78d9d554703e4d36a247a0d996923fecd6aa3a293a5d730c78d01,True,real_harness,,False,regression_preservation_first,code_extracted,regression_preservation_prompt,gpt-5.4-mini,openai,visible_pass_hidden_fail,"{'exit_code': 1, 'sandbox': 'docker:specoracle-pytest-dafny:py311-dotnet8'}",False,214,False,resp_0f9fdcaf29091602006a0c25affa1c8190a4ebadd4ad981e72,67.138,1,regression_preservation,125,True,fixed_primary_bank,True,True,vericoding_research_v3,"{'allowed_prompt_sources': ['data/slopbench/*.yaml'], 'forbidden_prompt_sources': ['src/specoracle/vericoding/hidden_oracles.py', 'src/specoracle/vericoding/harnesses.py', 'artifacts/*hidden_oracles*', 'post_failure_casebooks'], 'hidden_evaluator_sources_used': [], 'surface': 'internal'}",vericoding_live_generation_v2,False,tracked_generated_candidate_no_external_raw_prompt,0.254237,True,False,ae1f331a02e606387ac8c74a24678f43950fcc23,True,True,20,confirmatory,trust-boundary:internal:confirmatory:timing_safe_compare,,internal,real_harness,timing_safe_compare,0.2,True,"{'exit_code': 0, 'sandbox': 'docker:specoracle-pytest-dafny:py311-dotnet8'}",True,False,True,True,6.304
547c7f28ff4d9c50e6,0,runs/vericoding_research_v3/data/wrangled/live_candidates/confirmatory/timing_safe_compare/547c7f28ff4d9c50e6.py,decomposition_first_prompt,timing_safe_compare:decomposition_first_prompt:live21,regression_fail,live_model:decomposition_first_prompt:21,37278de580d69a4464b972f7ce736c41a2f03fafcac658515f8c97d9a4c92352,openai_responses,live_model,1.5,True,"from __future__ import annotations  import hmac from typing import Any   def _validate_operand(value: Any, name: str) -> None: if not isinstance(value, (str, bytes)):",0.000984,2026-05-19T08:56:27Z,True,f35a5036d8f78d9d554703e4d36a247a0d996923fecd6aa3a293a5d730c78d01,True,real_harness,,False,decomposition_first,code_extracted,decomposition_first_prompt,gpt-5.4-mini,openai,visible_pass_hidden_fail,"{'exit_code': 1, 'sandbox': 'docker:specoracle-pytest-dafny:py311-dotnet8'}",False,220,False,resp_08e87830d3cd04e4006a0c25b640088190b86164db80156ca9,65.874,1,decomposition_first,182,True,fixed_primary_bank,True,True,vericoding_research_v3,"{'allowed_prompt_sources': ['data/slopbench/*.yaml'], 'forbidden_prompt_sources': ['src/specoracle/vericoding/hidden_oracles.py', 'src/specoracle/vericoding/harnesses.py', 'artifacts/*hidden_oracles*', 'post_failure_casebooks'], 'hidden_evaluator_sources_used': [], 'surface': 'internal'}",vericoding_live_generation_v2,False,tracked_generated_candidate_no_external_raw_prompt,0.337079,True,False,ae1f331a02e606387ac8c74a24678f43950fcc23,True,True,21,confirmatory,trust-boundary:internal:confirmatory:timing_safe_compare,,internal,real_harness,timing_safe_compare,0.2,True,"{'exit_code': 0, 'sandbox': 'docker:specoracle-pytest-dafny:py311-dotnet8'}",True,False,True,True,5.925
143e8c1238d4bc2875,0,runs/vericoding_research_v3/data/wrangled/live_candidates/confirmatory/timing_safe_compare/143e8c1238d4bc2875.py,self_critique_prompt,timing_safe_compare:self_critique_prompt:live22,regression_fail,live_model:self_critique_prompt:22,2f62b610ac4489740ab295118be3cb29e0385ef8af1a61e242dddbadfda75f5a,openai_responses,live_model,4.0,True,"from __future__ import annotations  import hmac from typing import Union  _StrOrBytes = Union[str, bytes]  ",0.000713,2026-05-19T08:56:33Z,True,f35a5036d8f78d9d554703e4d36a247a0d996923fecd6aa3a293a5d730c78d01,True,real_harness,,False,self_critique_then_implement,code_extracted,self_critique_prompt,gpt-5.4-mini,openai,visible_pass_hidden_fail,"{'exit_code': 1, 'sandbox': 'docker:specoracle-pytest-dafny:py311-dotnet8'}",False,237,False,resp_0798ddd051b33b44006a0c25bca98c8195b42cc4235b800a4f,67.138,1,self_critique,119,True,fixed_primary_bank,True,True,vericoding_research_v3,"{'allowed_prompt_sources': ['data/slopbench/*.yaml'], 'forbidden_prompt_sources': ['src/specoracle/vericoding/hidden_oracles.py', 'src/specoracle/vericoding/harnesses.py', 'artifacts/*hidden_oracles*', 'post_failure_casebooks'], 'hidden_evaluator_sources_used': [], 'surface': 'internal'}",vericoding_live_generation_v2,False,tracked_generated_candidate_no_external_raw_prompt,0.254237,True,False,ae1f331a02e606387ac8c74a24678f43950fcc23,True,True,22,confirmatory,trust-boundary:internal:confirmatory:timing_safe_compare,,internal,real_harness,timing_safe_compare,0.2,True,"{'exit_code': 0, 'sandbox': 'docker:specoracle-pytest-dafny:py311-dotnet8'}",True,False,True,True,6.263
4fc8d50979c3212597,0,runs/vericoding_research_v3/data/wrangled/live_candidates/confirmatory/timing_safe_compare/4fc8d50979c3212597.py,alt_seed_or_temp_prompt,timing_safe_compare:alt_seed_or_temp_prompt:live23,regression_fail,live_model:alt_seed_or_temp_prompt:23,1b6bd117de37544809e90a133723fbcdb71174e3562b132d3244b4027d3af0bd,openai_responses,live_model,3.0,True,"from hmac import compare_digest   def timing_safe_compare(left, right) -> bool: if type(left) is not type(right): raise TypeError(""left and right must have the same type"") if isinstance(left, (str, bytes)): return compare_digest(left, right)",0.000518,2026-05-19T08:56:40Z,True,f35a5036d8f78d9d554703e4d36a247a0d996923fecd6aa3a293a5d730c78d01,True,real_harness,,False,high_temperature_alternate_sample,code_extracted,alt_seed_or_temp_prompt,gpt-5.4-mini,openai,visible_pass_hidden_fail,"{'exit_code': 1, 'sandbox': 'docker:specoracle-pytest-dafny:py311-dotnet8'}",False,222,False,resp_07760c1a6e0e5caa006a0c25c276ac81939be07ac008be4218,76.42,1,diversity_seed,78,True,fixed_primary_bank,True,True,vericoding_research_v3,"{'allowed_prompt_sources': ['data/slopbench/*.yaml'], 'forbidden_prompt_sources': ['src/specoracle/vericoding/hidden_oracles.py', 'src/specoracle/vericoding/harnesses.py', 'artifacts/*hidden_oracles*', 'post_failure_casebooks'], 'hidden_evaluator_sources_used': [], 'surface': 'internal'}",vericoding_live_generation_v2,False,tracked_generated_candidate_no_external_raw_prompt,0.151515,True,False,ae1f331a02e606387ac8c74a24678f43950fcc23,True,True,23,confirmatory,trust-boundary:internal:confirmatory:timing_safe_compare,,internal,real_harness,timing_safe_compare,0.3,True,"{'exit_code': 0, 'sandbox': 'docker:specoracle-pytest-dafny:py311-dotnet8'}",True,False,True,True,6.222
b14b24e404d2ae652c,0,runs/vericoding_research_v3/data/wrangled/live_candidates/confirmatory/timing_safe_compare/b14b24e404d2ae652c.py,baseline_prompt,timing_safe_compare:baseline_prompt:live24,regression_fail,live_model:baseline_prompt:24,bdd573a8510a7616fffc5e789d4df2aab9d62dd3ae54f37a480ff0f4a4b12097,openai_responses,live_model,4.0,True,"from hmac import compare_digest from typing import Union  BytesLike = bytes TextLike = str   def timing_safe_compare(left: Union[TextLike, BytesLike], right: Union[TextLike, BytesLike]) -> bool:",0.000698,2026-05-19T08:56:45Z,True,f35a5036d8f78d9d554703e4d36a247a0d996923fecd6aa3a293a5d730c78d01,True,real_harness,,False,direct_implementation,code_extracted,baseline_prompt,gpt-5.4-mini,openai,visible_pass_hidden_fail,"{'exit_code': 1, 'sandbox': 'docker:specoracle-pytest-dafny:py311-dotnet8'}",False,211,False,resp_05453a5e2f0bbb20006a0c25c8b1e48196af4993e5cb3fd9e3,67.138,1,baseline,120,True,fixed_primary_bank,True,True,vericoding_research_v3,"{'allowed_prompt_sources': ['data/slopbench/*.yaml'], 'forbidden_prompt_sources': ['src/specoracle/vericoding/hidden_oracles.py', 'src/specoracle/vericoding/harnesses.py', 'artifacts/*hidden_oracles*', 'post_failure_casebooks'], 'hidden_evaluator_sources_used': [], 'surface': 'internal'}",vericoding_live_generation_v2,False,tracked_generated_candidate_no_external_raw_prompt,0.285714,True,False,ae1f331a02e606387ac8c74a24678f43950fcc23,True,True,24,confirmatory,trust-boundary:internal:confirmatory:timing_safe_compare,,internal,real_harness,timing_safe_compare,0.2,True,"{'exit_code': 0, 'sandbox': 'docker:specoracle-pytest-dafny:py311-dotnet8'}",True,False,True,True,5.541
7530b7d10b1bc50d3a,0,runs/vericoding_research_v3/data/wrangled/live_candidates/confirmatory/timing_safe_compare/7530b7d10b1bc50d3a.py,requirements_first_prompt,timing_safe_compare:requirements_first_prompt:live25,regression_fail,live_model:requirements_first_prompt:25,2f62b610ac4489740ab295118be3cb29e0385ef8af1a61e242dddbadfda75f5a,openai_responses,live_model,4.0,True,"from __future__ import annotations  import hmac from typing import Union  _StrOrBytes = Union[str, bytes]  ",0.000697,2026-05-19T08:56:51Z,True,f35a5036d8f78d9d554703e4d36a247a0d996923fecd6aa3a293a5d730c78d01,True,real_harness,,False,requirements_first,code_extracted,requirements_first_prompt,gpt-5.4-mini,openai,visible_pass_hidden_fail,"{'exit_code': 1, 'sandbox': 'docker:specoracle-pytest-dafny:py311-dotnet8'}",False,215,False,resp_03c2ef7768e7a418006a0c25ce6e8c8194812463520751db29,67.138,1,requirements_first,119,True,fixed_primary_bank,True,True,vericoding_research_v3,"{'allowed_prompt_sources': ['data/slopbench/*.yaml'], 'forbidden_prompt_sources': ['src/specoracle/vericoding/hidden_oracles.py', 'src/specoracle/vericoding/harnesses.py', 'artifacts/*hidden_oracles*', 'post_failure_casebooks'], 'hidden_evaluator_sources_used': [], 'surface': 'internal'}",vericoding_live_generation_v2,False,tracked_generated_candidate_no_external_raw_prompt,0.254237,True,False,ae1f331a02e606387ac8c74a24678f43950fcc23,True,True,25,confirmatory,trust-boundary:internal:confirmatory:timing_safe_compare,,internal,real_harness,timing_safe_compare,0.2,True,"{'exit_code': 0, 'sandbox': 'docker:specoracle-pytest-dafny:py311-dotnet8'}",True,False,True,True,5.977
6691d3de2e45282db4,0,runs/vericoding_research_v3/data/wrangled/live_candidates/confirmatory/timing_safe_compare/6691d3de2e45282db4.py,invariants_first_prompt,timing_safe_compare:invariants_first_prompt:live26,regression_fail,live_model:invariants_first_prompt:26,f6ddc2c449aef3717a0e0bdb8494b1d49f03074c0b9c29356a55cbbe44a821d7,openai_responses,live_model,2.0,True,"from __future__ import annotations  import hmac from typing import Union  _StrOrBytes = Union[str, bytes]  ",0.000848,2026-05-19T08:57:00Z,True,f35a5036d8f78d9d554703e4d36a247a0d996923fecd6aa3a293a5d730c78d01,True,real_harness,,False,invariants_first,code_extracted,invariants_first_prompt,gpt-5.4-mini,openai,visible_pass_hidden_fail,"{'exit_code': 1, 'sandbox': 'docker:specoracle-pytest-dafny:py311-dotnet8'}",False,219,False,resp_09fb7badd5333f57006a0c25d692dc81969ffbaef940f6a724,69.854,1,invariants_first,152,True,fixed_primary_bank,True,True,vericoding_research_v3,"{'allowed_prompt_sources': ['data/slopbench/*.yaml'], 'forbidden_prompt_sources': ['src/specoracle/vericoding/hidden_oracles.py', 'src/specoracle/vericoding/harnesses.py', 'artifacts/*hidden_oracles*', 'post_failure_casebooks'], 'hidden_evaluator_sources_used': [], 'surface': 'internal'}",vericoding_live_generation_v2,False,tracked_generated_candidate_no_external_raw_prompt,0.176471,True,False,ae1f331a02e606387ac8c74a24678f43950fcc23,True,True,26,confirmatory,trust-boundary:internal:confirmatory:timing_safe_compare,,internal,real_harness,timing_safe_compare,0.2,True,"{'exit_code': 0, 'sandbox': 'docker:specoracle-pytest-dafny:py311-dotnet8'}",True,False,True,True,9.154
ec56abeaaa63bf07d0,0,runs/vericoding_research_v3/data/wrangled/live_candidates/confirmatory/timing_safe_compare/ec56abeaaa63bf07d0.py,structural_discipline_prompt,timing_safe_compare:structural_discipline_prompt:live27,regression_fail,live_model:structural_discipline_prompt:27,b9bd26980a6a32276e2725bfebe94009bf4f18189526e155cec64691f8a5f83f,openai_responses,live_model,2.0,True,"from __future__ import annotations  import hmac from typing import Union   def _validate_operand(value: object, name: str) -> Union[str, bytes]: if isinstance(value, (str, bytes)):",0.000808,2026-05-19T08:57:06Z,True,f35a5036d8f78d9d554703e4d36a247a0d996923fecd6aa3a293a5d730c78d01,True,real_harness,,False,structure_first_auditable_control_flow,code_extracted,structural_discipline_prompt,gpt-5.4-mini,openai,visible_pass_hidden_fail,"{'exit_code': 1, 'sandbox': 'docker:specoracle-pytest-dafny:py311-dotnet8'}",False,220,False,resp_094717e032b9ee8f006a0c25dd646c81949b785af394316249,70.556,1,structure_first,143,True,fixed_primary_bank,True,True,vericoding_research_v3,"{'allowed_prompt_sources': ['data/slopbench/*.yaml'], 'forbidden_prompt_sources': ['src/specoracle/vericoding/hidden_oracles.py', 'src/specoracle/vericoding/harnesses.py', 'artifacts/*hidden_oracles*', 'post_failure_casebooks'], 'hidden_evaluator_sources_used': [], 'surface': 'internal'}",vericoding_live_generation_v2,False,tracked_generated_candidate_no_external_raw_prompt,0.184615,True,False,ae1f331a02e606387ac8c74a24678f43950fcc23,True,True,27,confirmatory,trust-boundary:internal:confirmatory:timing_safe_compare,,internal,real_harness,timing_safe_compare,0.2,True,"{'exit_code': 0, 'sandbox': 'docker:specoracle-pytest-dafny:py311-dotnet8'}",True,False,True,True,5.848
c8d8d5e730b3419b02,0,runs/vericoding_research_v3/data/wrangled/live_candidates/confirmatory/timing_safe_compare/c8d8d5e730b3419b02.py,regression_preservation_prompt,timing_safe_compare:regression_preservation_prompt:live28,regression_fail,live_model:regression_preservation_prompt:28,9b947bfd013f44649dd9443f447ffdb7539e127a418e0f2bd54b5cf9a009bc71,openai_responses,live_model,4.0,True,"from __future__ import annotations  import hmac from typing import Union  _StrOrBytes = Union[str, bytes]  ",0.000723,2026-05-19T08:57:13Z,True,f35a5036d8f78d9d554703e4d36a247a0d996923fecd6aa3a293a5d730c78d01,True,real_harness,,False,regression_preservation_first,code_extracted,regression_preservation_prompt,gpt-5.4-mini,openai,visible_pass_hidden_fail,"{'exit_code': 1, 'sandbox': 'docker:specoracle-pytest-dafny:py311-dotnet8'}",False,214,False,resp_0a39c38b5f896e2c006a0c25e344088190b57aaf55205b968a,67.138,1,regression_preservation,125,True,fixed_primary_bank,True,True,vericoding_research_v3,"{'allowed_prompt_sources': ['data/slopbench/*.yaml'], 'forbidden_prompt_sources': ['src/specoracle/vericoding/hidden_oracles.py', 'src/specoracle/vericoding/harnesses.py', 'artifacts/*hidden_oracles*', 'post_failure_casebooks'], 'hidden_evaluator_sources_used': [], 'surface': 'internal'}",vericoding_live_generation_v2,False,tracked_generated_candidate_no_external_raw_prompt,0.254237,True,False,ae1f331a02e606387ac8c74a24678f43950fcc23,True,True,28,confirmatory,trust-boundary:internal:confirmatory:timing_safe_compare,,internal,real_harness,timing_safe_compare,0.2,True,"{'exit_code': 0, 'sandbox': 'docker:specoracle-pytest-dafny:py311-dotnet8'}",True,False,True,True,6.998
914e560485c9652495,0,runs/vericoding_research_v3/data/wrangled/live_candidates/confirmatory/timing_safe_compare/914e560485c9652495.py,decomposition_first_prompt,timing_safe_compare:decomposition_first_prompt:live29,regression_fail,live_model:decomposition_first_prompt:29,37278de580d69a4464b972f7ce736c41a2f03fafcac658515f8c97d9a4c92352,openai_responses,live_model,1.5,True,"from __future__ import annotations  import hmac from typing import Any   def _validate_operand(value: Any, name: str) -> None: if not isinstance(value, (str, bytes)):",0.000984,2026-05-19T08:57:19Z,True,f35a5036d8f78d9d554703e4d36a247a0d996923fecd6aa3a293a5d730c78d01,True,real_harness,,False,decomposition_first,code_extracted,decomposition_first_prompt,gpt-5.4-mini,openai,visible_pass_hidden_fail,"{'exit_code': 1, 'sandbox': 'docker:specoracle-pytest-dafny:py311-dotnet8'}",False,220,False,resp_004efe5b70ddd8f0006a0c25ea421c8193a7351ded174e6cf3,65.874,1,decomposition_first,182,True,fixed_primary_bank,True,True,vericoding_research_v3,"{'allowed_prompt_sources': ['data/slopbench/*.yaml'], 'forbidden_prompt_sources': ['src/specoracle/vericoding/hidden_oracles.py', 'src/specoracle/vericoding/harnesses.py', 'artifacts/*hidden_oracles*', 'post_failure_casebooks'], 'hidden_evaluator_sources_used': [], 'surface': 'internal'}",vericoding_live_generation_v2,False,tracked_generated_candidate_no_external_raw_prompt,0.337079,True,False,ae1f331a02e606387ac8c74a24678f43950fcc23,True,True,29,confirmatory,trust-boundary:internal:confirmatory:timing_safe_compare,,internal,real_harness,timing_safe_compare,0.2,True,"{'exit_code': 0, 'sandbox': 'docker:specoracle-pytest-dafny:py311-dotnet8'}",True,False,True,True,5.905
41d66ab5d21007170f,0,runs/vericoding_research_v3/data/wrangled/live_candidates/confirmatory/timing_safe_compare/41d66ab5d21007170f.py,self_critique_prompt,timing_safe_compare:self_critique_prompt:live30,regression_fail,live_model:self_critique_prompt:30,2f62b610ac4489740ab295118be3cb29e0385ef8af1a61e242dddbadfda75f5a,openai_responses,live_model,4.0,True,"from __future__ import annotations  import hmac from typing import Union  _StrOrBytes = Union[str, bytes]  ",0.000713,2026-05-19T08:57:25Z,True,f35a5036d8f78d9d554703e4d36a247a0d996923fecd6aa3a293a5d730c78d01,True,real_harness,,False,self_critique_then_implement,code_extracted,self_critique_prompt,gpt-5.4-mini,openai,visible_pass_hidden_fail,"{'exit_code': 1, 'sandbox': 'docker:specoracle-pytest-dafny:py311-dotnet8'}",False,237,False,resp_0df1774be5ca85a7006a0c25f094488195917cea202c8179d1,67.138,1,self_critique,119,True,fixed_primary_bank,True,True,vericoding_research_v3,"{'allowed_prompt_sources': ['data/slopbench/*.yaml'], 'forbidden_prompt_sources': ['src/specoracle/vericoding/hidden_oracles.py', 'src/specoracle/vericoding/harnesses.py', 'artifacts/*hidden_oracles*', 'post_failure_casebooks'], 'hidden_evaluator_sources_used': [], 'surface': 'internal'}",vericoding_live_generation_v2,False,tracked_generated_candidate_no_external_raw_prompt,0.254237,True,False,ae1f331a02e606387ac8c74a24678f43950fcc23,True,True,30,confirmatory,trust-boundary:internal:confirmatory:timing_safe_compare,,internal,real_harness,timing_safe_compare,0.2,True,"{'exit_code': 0, 'sandbox': 'docker:specoracle-pytest-dafny:py311-dotnet8'}",True,False,True,True,6.261
2434cce24cbcc0dd39,0,runs/vericoding_research_v3/data/wrangled/live_candidates/confirmatory/timing_safe_compare/2434cce24cbcc0dd39.py,alt_seed_or_temp_prompt,timing_safe_compare:alt_seed_or_temp_prompt:live31,regression_fail,live_model:alt_seed_or_temp_prompt:31,a119b75cca65616cd6a52e2b60dbc117b5dca132493828e10e42b7f9a0dd227e,openai_responses,live_model,2.0,True,"from hmac import compare_digest from typing import Union  BytesLike = bytes TextLike = str   def _validate_operand(value, name: str):",0.000747,2026-05-19T08:57:31Z,True,f35a5036d8f78d9d554703e4d36a247a0d996923fecd6aa3a293a5d730c78d01,True,real_harness,,False,high_temperature_alternate_sample,code_extracted,alt_seed_or_temp_prompt,gpt-5.4-mini,openai,visible_pass_hidden_fail,"{'exit_code': 1, 'sandbox': 'docker:specoracle-pytest-dafny:py311-dotnet8'}",False,222,False,resp_0c7b04475b7e3642006a0c25f67cfc8196bd3c16daeb170cf2,69.854,1,diversity_seed,129,True,fixed_primary_bank,True,True,vericoding_research_v3,"{'allowed_prompt_sources': ['data/slopbench/*.yaml'], 'forbidden_prompt_sources': ['src/specoracle/vericoding/hidden_oracles.py', 'src/specoracle/vericoding/harnesses.py', 'artifacts/*hidden_oracles*', 'post_failure_casebooks'], 'hidden_evaluator_sources_used': [], 'surface': 'internal'}",vericoding_live_generation_v2,False,tracked_generated_candidate_no_external_raw_prompt,0.183333,True,False,ae1f331a02e606387ac8c74a24678f43950fcc23,True,True,31,confirmatory,trust-boundary:internal:confirmatory:timing_safe_compare,,internal,real_harness,timing_safe_compare,0.3,True,"{'exit_code': 0, 'sandbox': 'docker:specoracle-pytest-dafny:py311-dotnet8'}",True,False,True,True,5.978
9135a913dd0be93464,0,runs/vericoding_research_v3/data/wrangled/live_candidates/confirmatory/input_sanitizer/9135a913dd0be93464.py,invariants_first_prompt,input_sanitizer:invariants_first_prompt:live2,regression_fail,live_model:invariants_first_prompt:2,197338855e083cb900331692cb2dadd45104dfad3d59192adf38b14d3be763cb,openai_responses,live_model,5.0,True,"from __future__ import annotations  from typing import List, Set   def _is_valid_field(name: str) -> bool: if not name: return False",0.001109,2026-05-19T08:57:48Z,True,f35a5036d8f78d9d554703e4d36a247a0d996923fecd6aa3a293a5d730c78d01,True,real_harness,,False,invariants_first,code_extracted,invariants_first_prompt,gpt-5.4-mini,openai,visible_pass_hidden_fail,"{'exit_code': 1, 'sandbox': 'docker:specoracle-pytest-dafny:py311-dotnet8'}",False,212,False,resp_0a493b2cc2ef2065006a0c2606572c8190a59d5c488c49e497,83.105,2,invariants_first,211,True,fixed_primary_bank,True,True,vericoding_research_v3,"{'allowed_prompt_sources': ['data/slopbench/*.yaml'], 'forbidden_prompt_sources': ['src/specoracle/vericoding/hidden_oracles.py', 'src/specoracle/vericoding/harnesses.py', 'artifacts/*hidden_oracles*', 'post_failure_casebooks'], 'hidden_evaluator_sources_used': [], 'surface': 'internal'}",vericoding_live_generation_v2,False,tracked_generated_candidate_no_external_raw_prompt,0.282609,True,False,ae1f331a02e606387ac8c74a24678f43950fcc23,True,True,2,confirmatory,trust-boundary:internal:confirmatory:input_sanitizer,,internal,real_harness,input_sanitizer,0.2,True,"{'exit_code': 0, 'sandbox': 'docker:specoracle-pytest-dafny:py311-dotnet8'}",True,False,True,True,6.905
d2878f58d49c3532d8,0,runs/vericoding_research_v3/data/wrangled/live_candidates/confirmatory/input_sanitizer/d2878f58d49c3532d8.py,structural_discipline_prompt,input_sanitizer:structural_discipline_prompt:live3,regression_fail,live_model:structural_discipline_prompt:3,bfd6d72eee9b2db20ae0deed2173c51040682a7c91ac988e8055bff15f226a33,openai_responses,live_model,5.5,True,"from __future__ import annotations  from typing import List, Set   def _is_valid_field(field: str) -> bool: if not field: return False",0.000857,2026-05-19T08:57:56Z,True,f35a5036d8f78d9d554703e4d36a247a0d996923fecd6aa3a293a5d730c78d01,True,real_harness,,False,structure_first_auditable_control_flow,code_extracted,structural_discipline_prompt,gpt-5.4-mini,openai,visible_pass_hidden_fail,"{'exit_code': 1, 'sandbox': 'docker:specoracle-pytest-dafny:py311-dotnet8'}",False,213,False,resp_0aea5fca6503e7eb006a0c260e4d8c81939f15a15b6b2aff5a,55.378,2,structure_first,155,True,fixed_primary_bank,True,True,vericoding_research_v3,"{'allowed_prompt_sources': ['data/slopbench/*.yaml'], 'forbidden_prompt_sources': ['src/specoracle/vericoding/hidden_oracles.py', 'src/specoracle/vericoding/harnesses.py', 'artifacts/*hidden_oracles*', 'post_failure_casebooks'], 'hidden_evaluator_sources_used': [], 'surface': 'internal'}",vericoding_live_generation_v2,False,tracked_generated_candidate_no_external_raw_prompt,0.301075,True,False,ae1f331a02e606387ac8c74a24678f43950fcc23,True,True,3,confirmatory,trust-boundary:internal:confirmatory:input_sanitizer,,internal,real_harness,input_sanitizer,0.2,True,"{'exit_code': 0, 'sandbox': 'docker:specoracle-pytest-dafny:py311-dotnet8'}",True,False,True,True,7.695
8fc8e541542e90b389,0,runs/vericoding_research_v3/data/wrangled/live_candidates/confirmatory/input_sanitizer/8fc8e541542e90b389.py,regression_preservation_prompt,input_sanitizer:regression_preservation_prompt:live4,regression_fail,live_model:regression_preservation_prompt:4,f1e75a2c7cba322fd11112389f9aedd838c4dbba2c2be4346d536da153b25289,openai_responses,live_model,5.0,True,"from __future__ import annotations  from typing import List, Set   def _is_valid_field(field: str) -> bool: if not field: return False",0.000835,2026-05-19T08:58:03Z,True,f35a5036d8f78d9d554703e4d36a247a0d996923fecd6aa3a293a5d730c78d01,True,real_harness,,False,regression_preservation_first,code_extracted,regression_preservation_prompt,gpt-5.4-mini,openai,visible_pass_hidden_fail,"{'exit_code': 1, 'sandbox': 'docker:specoracle-pytest-dafny:py311-dotnet8'}",False,207,False,resp_03d68f8ec2883e31006a0c2614fa288194b1cdd191f4ee3776,55.748,2,regression_preservation,151,True,fixed_primary_bank,True,True,vericoding_research_v3,"{'allowed_prompt_sources': ['data/slopbench/*.yaml'], 'forbidden_prompt_sources': ['src/specoracle/vericoding/hidden_oracles.py', 'src/specoracle/vericoding/harnesses.py', 'artifacts/*hidden_oracles*', 'post_failure_casebooks'], 'hidden_evaluator_sources_used': [], 'surface': 'internal'}",vericoding_live_generation_v2,False,tracked_generated_candidate_no_external_raw_prompt,0.3,True,False,ae1f331a02e606387ac8c74a24678f43950fcc23,True,True,4,confirmatory,trust-boundary:internal:confirmatory:input_sanitizer,,internal,real_harness,input_sanitizer,0.2,True,"{'exit_code': 0, 'sandbox': 'docker:specoracle-pytest-dafny:py311-dotnet8'}",True,False,True,True,6.892
0dba29604559607ae5,0,runs/vericoding_research_v3/data/wrangled/live_candidates/confirmatory/input_sanitizer/0dba29604559607ae5.py,decomposition_first_prompt,input_sanitizer:decomposition_first_prompt:live5,regression_fail,live_model:decomposition_first_prompt:5,f5d5b6746fd00f34174240931f647f8b26e54f13beb4bf348f9dd2383ea4be80,openai_responses,live_model,3.0,True,"from __future__ import annotations  from typing import List, Set   def _is_valid_field(field: str) -> bool: if not field: return False",0.001024,2026-05-19T08:58:09Z,True,f35a5036d8f78d9d554703e4d36a247a0d996923fecd6aa3a293a5d730c78d01,True,real_harness,,False,decomposition_first,code_extracted,decomposition_first_prompt,gpt-5.4-mini,openai,visible_pass_hidden_fail,"{'exit_code': 1, 'sandbox': 'docker:specoracle-pytest-dafny:py311-dotnet8'}",False,213,False,resp_0f3f81a5c9ab1132006a0c261be00c81969ce6f783b557c173,55.06,2,decomposition_first,192,True,fixed_primary_bank,True,True,vericoding_research_v3,"{'allowed_prompt_sources': ['data/slopbench/*.yaml'], 'forbidden_prompt_sources': ['src/specoracle/vericoding/hidden_oracles.py', 'src/specoracle/vericoding/harnesses.py', 'artifacts/*hidden_oracles*', 'post_failure_casebooks'], 'hidden_evaluator_sources_used': [], 'surface': 'internal'}",vericoding_live_generation_v2,False,tracked_generated_candidate_no_external_raw_prompt,0.33945,True,False,ae1f331a02e606387ac8c74a24678f43950fcc23,True,True,5,confirmatory,trust-boundary:internal:confirmatory:input_sanitizer,,internal,real_harness,input_sanitizer,0.2,True,"{'exit_code': 0, 'sandbox': 'docker:specoracle-pytest-dafny:py311-dotnet8'}",True,False,True,True,6.611
